bar_index,timestamp,close,py_trail_up,py_trail_down,py_eq,py_in_premium,py_in_discount,py_position_pct,ninja_in_premium,ninja_in_discount,match
342,2025-11-11 04:43:00,4148.5,4147.4,4123.1,4135.25,True,False,100,True,False,True
343,2025-11-11 04:44:00,4147.9,4147.4,4123.1,4135.25,True,False,100,True,False,True
344,2025-11-11 04:45:00,4148.1,4147.4,4123.1,4135.25,True,False,100,True,False,True
345,2025-11-11 04:46:00,4149,4147.4,4123.1,4135.25,True,False,100,True,False,True
346,2025-11-11 04:47:00,4148.5,4147.4,4123.1,4135.25,True,False,100,True,False,True
347,2025-11-11 04:48:00,4149.6,4147.4,4123.1,4135.25,True,False,100,True,False,True
348,2025-11-11 04:49:00,4150.1,4147.4,4123.1,4135.25,True,False,100,True,False,True
349,2025-11-11 04:50:00,4149.9,4147.4,4123.1,4135.25,True,False,100,True,False,True
350,2025-11-11 04:51:00,4149.8,4147.4,4123.1,4135.25,True,False,100,True,False,True
351,2025-11-11 04:52:00,4151.2,4147.4,4123.1,4135.25,True,False,100,True,False,True
352,2025-11-11 04:53:00,4151.5,4147.4,4123.1,4135.25,True,False,100,True,False,True
353,2025-11-11 04:54:00,4150.7,4155,4123.1,4139.05,True,False,86.52037617554787,True,False,True
354,2025-11-11 04:55:00,4149.9,4155,4123.1,4139.05,True,False,84.01253918495165,True,False,True
355,2025-11-11 04:56:00,4148.3,4155,4123.1,4139.05,True,False,78.99686520376208,True,False,True
356,2025-11-11 04:57:00,4147.6,4155,4123.1,4139.05,True,False,76.80250783699148,True,False,True
357,2025-11-11 04:58:00,4149.2,4155,4123.1,4139.05,True,False,81.81818181818105,True,False,True
358,2025-11-11 04:59:00,4148.9,4155,4123.1,4139.05,True,False,80.87774294670712,True,False,True
359,2025-11-11 05:00:00,4149.1,4155,4123.1,4139.05,True,False,81.50470219435829,True,False,True
360,2025-11-11 05:01:00,4148.8,4155,4123.1,4139.05,True,False,80.56426332288437,True,False,True
361,2025-11-11 05:02:00,4148.5,4155,4123.1,4139.05,True,False,79.62382445141043,True,False,True
362,2025-11-11 05:03:00,4147.5,4155,4123.1,4139.05,True,False,76.48902821316588,True,False,True
363,2025-11-11 05:04:00,4149.4,4155,4123.1,4139.05,True,False,82.44514106582938,True,False,True
364,2025-11-11 05:05:00,4146.8,4155,4123.1,4139.05,True,False,74.29467084639526,True,False,True
365,2025-11-11 05:06:00,4146.2,4155,4123.1,4139.05,True,False,72.41379310344739,True,False,True
366,2025-11-11 05:07:00,4144.1,4155,4123.1,4139.05,True,False,65.83072100313555,False,True,False
367,2025-11-11 05:08:00,4142.5,4155,4123.1,4139.05,True,False,60.81504702194312,False,True,False
368,2025-11-11 05:09:00,4144.5,4155,4123.1,4139.05,True,False,67.08463949843222,False,True,False
369,2025-11-11 05:10:00,4146.1,4155,4123.1,4139.05,True,False,72.10031347962465,True,False,True
370,2025-11-11 05:11:00,4145.9,4155,4123.1,4139.05,True,False,71.47335423197345,True,False,True
371,2025-11-11 05:12:00,4146.8,4155,4123.1,4139.05,True,False,74.29467084639526,True,False,True
372,2025-11-11 05:13:00,4146.2,4155,4123.1,4139.05,True,False,72.41379310344739,True,False,True
373,2025-11-11 05:14:00,4147.2,4155,4123.1,4139.05,True,False,75.54858934169194,True,False,True
374,2025-11-11 05:15:00,4147.2,4155,4123.1,4139.05,True,False,75.54858934169194,True,False,True
375,2025-11-11 05:16:00,4148,4155,4123.1,4139.05,True,False,78.05642633228815,True,False,True
376,2025-11-11 05:17:00,4147.4,4155,4123.1,4139.05,True,False,76.17554858934028,True,False,True
377,2025-11-11 05:18:00,4148.3,4155,4123.1,4139.05,True,False,78.99686520376208,True,False,True
378,2025-11-11 05:19:00,4147,4155,4123.1,4139.05,True,False,74.9216300940436,True,False,True
379,2025-11-11 05:20:00,4147.4,4155,4123.1,4139.05,True,False,76.17554858934028,True,False,True
380,2025-11-11 05:21:00,4147,4155,4123.1,4139.05,True,False,74.9216300940436,True,False,True
381,2025-11-11 05:22:00,4144.9,4155,4123.1,4139.05,True,False,68.33855799372891,False,True,False
382,2025-11-11 05:23:00,4144.7,4155,4123.1,4139.05,True,False,67.71159874608057,False,True,False
383,2025-11-11 05:24:00,4142.3,4155,4123.1,4139.05,True,False,60.188087774294786,False,True,False
384,2025-11-11 05:25:00,4143.1,4155,4123.1,4139.05,True,False,62.695924764891,False,True,False
385,2025-11-11 05:26:00,4143.5,4155,4123.1,4139.05,True,False,63.94984326018768,False,True,False
386,2025-11-11 05:27:00,4143.6,4155,4123.1,4139.05,True,False,64.26332288401328,False,True,False
387,2025-11-11 05:28:00,4143.4,4155,4123.1,4139.05,True,False,63.636363636362084,False,True,False
388,2025-11-11 05:29:00,4143.4,4155,4123.1,4139.05,True,False,63.636363636362084,False,True,False
389,2025-11-11 05:30:00,4142.9,4155,4123.1,4139.05,True,False,62.0689655172398,False,True,False
390,2025-11-11 05:31:00,4141.6,4155,4123.1,4139.05,True,False,57.99373040752417,False,True,False
391,2025-11-11 05:32:00,4140.8,4155,4123.1,4139.05,True,False,55.485893416927965,False,True,False
392,2025-11-11 05:33:00,4142.7,4155,4123.1,4139.05,True,False,61.44200626959147,False,True,False
393,2025-11-11 05:34:00,4140.8,4155,4123.1,4139.05,True,False,55.485893416927965,False,True,False
394,2025-11-11 05:35:00,4138.1,4155,4123.1,4139.05,False,True,47.021943573668246,False,True,True
395,2025-11-11 05:36:00,4136.6,4155,4123.1,4139.05,False,True,42.319749216301425,False,True,True
396,2025-11-11 05:37:00,4132.9,4155,4123.1,4139.05,False,True,30.721003134794305,False,True,True
397,2025-11-11 05:38:00,4134,4155,4123.1,4139.05,False,True,34.169278996864456,False,True,True
398,2025-11-11 05:39:00,4133.9,4155,4123.1,4139.05,False,True,33.855799373038856,False,True,True
399,2025-11-11 05:40:00,4134.1,4155,4123.1,4139.05,False,True,34.48275862069005,False,True,True
400,2025-11-11 05:41:00,4136,4155,4123.1,4139.05,False,True,40.43887147335356,False,True,True
401,2025-11-11 05:42:00,4133.9,4155,4123.1,4139.05,False,True,33.855799373038856,False,True,True
402,2025-11-11 05:43:00,4137.3,4155,4123.1,4139.05,False,True,44.514106583072035,False,True,True
403,2025-11-11 05:44:00,4137.1,4155,4123.1,4139.05,False,True,43.8871473354237,False,True,True
404,2025-11-11 05:45:00,4136.6,4155,4123.1,4139.05,False,True,42.319749216301425,False,True,True
405,2025-11-11 05:46:00,4136.9,4155,4123.1,4139.05,False,True,43.260188087772505,False,True,True
406,2025-11-11 05:47:00,4138.9,4155,4123.1,4139.05,False,True,49.52978056426161,False,True,True
407,2025-11-11 05:48:00,4140.2,4155,4123.1,4139.05,True,False,53.60501567398009,False,True,False
408,2025-11-11 05:49:00,4139.9,4155,4123.1,4139.05,True,False,52.66457680250616,False,True,False
409,2025-11-11 05:50:00,4139.2,4155,4123.1,4139.05,True,False,50.470219435735544,False,True,False
410,2025-11-11 05:51:00,4141.8,4155,4123.1,4139.05,True,False,58.62068965517251,False,True,False
411,2025-11-11 05:52:00,4139.1,4155,4123.1,4139.05,True,False,50.1567398119128,False,True,False
412,2025-11-11 05:53:00,4139.5,4155,4123.1,4139.05,True,False,51.41065830720948,False,True,False
413,2025-11-11 05:54:00,4139.3,4155,4123.1,4139.05,True,False,50.78369905956114,False,True,False
414,2025-11-11 05:55:00,4139.4,4155,4123.1,4139.05,True,False,51.09717868338388,False,True,False
415,2025-11-11 05:56:00,4140.9,4155,4123.1,4139.05,True,False,55.79937304075071,False,True,False
416,2025-11-11 05:57:00,4141.2,4155,4123.1,4139.05,True,False,56.739811912224646,False,True,False
417,2025-11-11 05:58:00,4138.8,4155,4123.1,4139.05,False,True,49.21630094043886,False,True,True
418,2025-11-11 05:59:00,4137.9,4155,4123.1,4139.05,False,True,46.39498432601706,False,True,True
419,2025-11-11 06:00:00,4137.3,4155,4123.1,4139.05,False,True,44.514106583072035,False,True,True
420,2025-11-11 06:01:00,4137.6,4155,4123.1,4139.05,False,True,45.45454545454597,False,True,True
421,2025-11-11 06:02:00,4134.8,4155,4123.1,4139.05,False,True,36.67711598746066,False,True,True
422,2025-11-11 06:03:00,4135.7,4155,4123.1,4139.05,False,True,39.49843260187962,False,True,True
423,2025-11-11 06:04:00,4134.7,4155,4123.1,4139.05,False,True,36.36363636363507,False,True,True
424,2025-11-11 06:05:00,4134.2,4155,4123.1,4139.05,False,True,34.79623824451279,False,True,True
425,2025-11-11 06:06:00,4135.2,4155,4123.1,4139.05,False,True,37.93103448275734,False,True,True
426,2025-11-11 06:07:00,4134.3,4155,4123.1,4139.05,False,True,35.109717868338386,False,True,True
427,2025-11-11 06:08:00,4134.3,4155,4123.1,4139.05,False,True,35.109717868338386,False,True,True
428,2025-11-11 06:09:00,4137,4155,4123.1,4139.05,False,True,43.573667711598105,False,True,True
429,2025-11-11 06:10:00,4138.2,4155,4123.1,4139.05,False,True,47.335423197491,False,True,True
430,2025-11-11 06:11:00,4137.2,4155,4123.1,4139.05,False,True,44.20062695924644,False,True,True
431,2025-11-11 06:12:00,4140.3,4155,4123.1,4139.05,True,False,53.91849529780569,False,True,False
432,2025-11-11 06:13:00,4139.5,4155,4123.1,4139.05,True,False,51.41065830720948,False,True,False
433,2025-11-11 06:14:00,4139.6,4155,4123.1,4139.05,True,False,51.724137931035074,False,True,False
434,2025-11-11 06:15:00,4140,4155,4123.1,4139.05,True,False,52.978056426331754,False,True,False
435,2025-11-11 06:16:00,4140.3,4155,4123.1,4139.05,True,False,53.91849529780569,False,True,False
436,2025-11-11 06:17:00,4139.9,4155,4123.1,4139.05,True,False,52.66457680250616,False,True,False
437,2025-11-11 06:18:00,4140.4,4155,4123.1,4139.05,True,False,54.231974921628435,False,True,False
438,2025-11-11 06:19:00,4140.8,4155,4123.1,4139.05,True,False,55.485893416927965,False,True,False
439,2025-11-11 06:20:00,4139.7,4155,4123.1,4139.05,True,False,52.03761755485782,False,True,False
440,2025-11-11 06:21:00,4142.5,4155,4123.1,4139.05,True,False,60.81504702194312,False,True,False
441,2025-11-11 06:22:00,4142.9,4155,4123.1,4139.05,True,False,62.0689655172398,False,True,False
442,2025-11-11 06:23:00,4143.2,4155,4123.1,4139.05,True,False,63.00940438871374,False,False,False
443,2025-11-11 06:24:00,4143.1,4155,4123.1,4139.05,True,False,62.695924764891,False,True,False
444,2025-11-11 06:25:00,4142.7,4155,4123.1,4139.05,True,False,61.44200626959147,False,True,False
445,2025-11-11 06:26:00,4142.9,4155,4123.1,4139.05,True,False,62.0689655172398,False,True,False
446,2025-11-11 06:27:00,4142.4,4155,4123.1,4139.05,True,False,60.50156739811753,False,True,False
447,2025-11-11 06:28:00,4142.7,4155,4123.1,4139.05,True,False,61.44200626959147,False,True,False
448,2025-11-11 06:29:00,4143.3,4155,4123.1,4139.05,True,False,63.32288401253934,True,False,True
449,2025-11-11 06:30:00,4143.8,4155,4123.1,4139.05,True,False,64.89028213166162,True,False,True
450,2025-11-11 06:31:00,4142.4,4155,4123.1,4139.05,True,False,60.50156739811753,False,True,False
451,2025-11-11 06:32:00,4139.8,4155,4123.1,4139.05,True,False,52.35109717868342,False,True,False
452,2025-11-11 06:33:00,4142.3,4155,4123.1,4139.05,True,False,60.188087774294786,False,True,False
453,2025-11-11 06:34:00,4139.4,4155,4123.1,4139.05,True,False,51.09717868338388,False,True,False
454,2025-11-11 06:35:00,4137.2,4155,4123.1,4139.05,False,True,44.20062695924644,False,True,True
455,2025-11-11 06:36:00,4137.5,4155,4123.1,4139.05,False,True,45.14106583072038,False,True,True
456,2025-11-11 06:37:00,4138,4155,4123.1,4139.05,False,True,46.70846394984265,False,True,True
457,2025-11-11 06:38:00,4138.1,4155,4123.1,4139.05,False,True,47.021943573668246,False,True,True
458,2025-11-11 06:39:00,4137.4,4155,4123.1,4139.05,False,True,44.82758620689478,False,True,True
459,2025-11-11 06:40:00,4137.2,4155,4123.1,4139.05,False,True,44.20062695924644,False,True,True
460,2025-11-11 06:41:00,4138.2,4155,4123.1,4139.05,False,True,47.335423197491,False,True,True
461,2025-11-11 06:42:00,4136.3,4155,4123.1,4139.05,False,True,41.37931034482749,False,True,True
462,2025-11-11 06:43:00,4135.8,4155,4123.1,4139.05,False,True,39.811912225705214,False,True,True
463,2025-11-11 06:44:00,4136.1,4155,4123.1,4139.05,False,True,40.752351097179144,False,True,True
464,2025-11-11 06:45:00,4135.8,4155,4123.1,4139.05,False,True,39.811912225705214,False,True,True
465,2025-11-11 06:46:00,4135.2,4155,4123.1,4139.05,False,True,37.93103448275734,False,True,True
466,2025-11-11 06:47:00,4137.2,4155,4123.1,4139.05,False,True,44.20062695924644,False,True,True
467,2025-11-11 06:48:00,4137,4155,4123.1,4139.05,False,True,43.573667711598105,False,True,True
468,2025-11-11 06:49:00,4135.7,4155,4123.1,4139.05,False,True,39.49843260187962,False,True,True
469,2025-11-11 06:50:00,4133.8,4155,4123.1,4139.05,False,True,33.54231974921611,False,True,True
470,2025-11-11 06:51:00,4136.1,4155,4123.1,4139.05,False,True,40.752351097179144,False,True,True
471,2025-11-11 06:52:00,4137,4155,4123.1,4139.05,False,True,43.573667711598105,False,True,True
472,2025-11-11 06:53:00,4138.2,4155,4123.1,4139.05,False,True,47.335423197491,False,True,True
473,2025-11-11 06:54:00,4138.7,4155,4123.1,4139.05,False,True,48.90282131661326,False,True,True
474,2025-11-11 06:55:00,4137.2,4155,4123.1,4139.05,False,True,44.20062695924644,False,True,True
475,2025-11-11 06:56:00,4137.4,4155,4123.1,4139.05,False,True,44.82758620689478,False,True,True
476,2025-11-11 06:57:00,4137.8,4155,4123.1,4139.05,False,True,46.081504702194316,False,True,True
477,2025-11-11 06:58:00,4137.7,4155,4123.1,4139.05,False,True,45.768025078368716,False,True,True
478,2025-11-11 06:59:00,4136.7,4155,4123.1,4139.05,False,True,42.63322884012417,False,True,True
479,2025-11-11 07:00:00,4136.1,4155,4123.1,4139.05,False,True,40.752351097179144,False,True,True
480,2025-11-11 07:01:00,4136.7,4155,4123.1,4139.05,False,True,42.63322884012417,False,True,True
481,2025-11-11 07:02:00,4135.7,4155,4123.1,4139.05,False,True,39.49843260187962,False,True,True
482,2025-11-11 07:03:00,4134.3,4155,4123.1,4139.05,False,True,35.109717868338386,False,True,True
483,2025-11-11 07:04:00,4134.9,4155,4123.1,4139.05,False,True,36.9905956112834,False,True,True
484,2025-11-11 07:05:00,4132.7,4155,4123.1,4139.05,False,True,30.094043887145965,False,True,True
485,2025-11-11 07:06:00,4132.1,4155,4123.1,4139.05,False,True,28.213166144200947,False,True,True
486,2025-11-11 07:07:00,4134.2,4155,4123.1,4139.05,False,True,34.79623824451279,False,True,True
487,2025-11-11 07:08:00,4135,4155,4123.1,4139.05,False,True,37.304075235109,False,True,True
488,2025-11-11 07:09:00,4134.1,4155,4123.1,4139.05,False,True,34.48275862069005,False,True,True
489,2025-11-11 07:10:00,4133.8,4155,4123.1,4139.05,False,True,33.54231974921611,False,True,True
490,2025-11-11 07:11:00,4133.7,4155,4123.1,4139.05,False,True,33.22884012539052,False,True,True
491,2025-11-11 07:12:00,4135.1,4155,4123.1,4139.05,False,True,37.6175548589346,False,True,True
492,2025-11-11 07:13:00,4135.8,4155,4123.1,4139.05,False,True,39.811912225705214,False,True,True
493,2025-11-11 07:14:00,4136.4,4155,4123.1,4139.05,False,True,41.69278996865023,False,True,True
494,2025-11-11 07:15:00,4135.9,4155,4123.1,4139.05,False,True,40.12539184952796,False,True,True
495,2025-11-11 07:16:00,4134.9,4155,4123.1,4139.05,False,True,36.9905956112834,False,True,True
496,2025-11-11 07:17:00,4136,4155,4123.1,4139.05,False,True,40.43887147335356,False,True,True
497,2025-11-11 07:18:00,4136.6,4155,4123.1,4139.05,False,True,42.319749216301425,False,True,True
498,2025-11-11 07:19:00,4137.5,4155,4123.1,4139.05,False,True,45.14106583072038,False,True,True
499,2025-11-11 07:20:00,4137.4,4155,4123.1,4139.05,False,True,44.82758620689478,False,True,True
500,2025-11-11 07:21:00,4138.1,4155,4123.1,4139.05,False,True,47.021943573668246,True,False,False
501,2025-11-11 07:22:00,4139.3,4155,4123.1,4139.05,True,False,50.78369905956114,True,False,True
502,2025-11-11 07:23:00,4137.3,4155,4123.1,4139.05,False,True,44.514106583072035,False,True,True
503,2025-11-11 07:24:00,4135.8,4155,4123.1,4139.05,False,True,39.811912225705214,False,True,True
504,2025-11-11 07:25:00,4135.9,4155,4123.1,4139.05,False,True,40.12539184952796,False,True,True
505,2025-11-11 07:26:00,4136.3,4155,4123.1,4139.05,False,True,41.37931034482749,False,True,True
506,2025-11-11 07:27:00,4137.1,4155,4123.1,4139.05,False,True,43.8871473354237,False,True,True
507,2025-11-11 07:28:00,4137.8,4155,4123.1,4139.05,False,True,46.081504702194316,True,False,False
508,2025-11-11 07:29:00,4137.1,4155,4123.1,4139.05,False,True,43.8871473354237,False,True,True
509,2025-11-11 07:30:00,4137.8,4155,4123.1,4139.05,False,True,46.081504702194316,True,False,False
510,2025-11-11 07:31:00,4137.1,4155,4123.1,4139.05,False,True,43.8871473354237,False,True,True
511,2025-11-11 07:32:00,4136.4,4155,4123.1,4139.05,False,True,41.69278996865023,False,True,True
512,2025-11-11 07:33:00,4135.7,4155,4123.1,4139.05,False,True,39.49843260187962,False,True,True
513,2025-11-11 07:34:00,4135.1,4155,4123.1,4139.05,False,True,37.6175548589346,False,True,True
514,2025-11-11 07:35:00,4135.3,4155,4123.1,4139.05,False,True,38.24451410658294,False,True,True
515,2025-11-11 07:36:00,4136.4,4155,4123.1,4139.05,False,True,41.69278996865023,False,True,True
516,2025-11-11 07:37:00,4136.1,4155,4123.1,4139.05,False,True,40.752351097179144,False,True,True
517,2025-11-11 07:38:00,4134,4155,4123.1,4139.05,False,True,34.169278996864456,False,True,True
518,2025-11-11 07:39:00,4134.3,4155,4123.1,4139.05,False,True,35.109717868338386,False,True,True
519,2025-11-11 07:40:00,4134,4155,4123.1,4139.05,False,True,34.169278996864456,False,True,True
520,2025-11-11 07:41:00,4134.6,4155,4123.1,4139.05,False,True,36.05015673981232,False,True,True
521,2025-11-11 07:42:00,4134.4,4155,4123.1,4139.05,False,True,35.42319749216114,False,True,True
522,2025-11-11 07:43:00,4134.8,4155,4123.1,4139.05,False,True,36.67711598746066,False,True,True
523,2025-11-11 07:44:00,4136.3,4155,4123.1,4139.05,False,True,41.37931034482749,False,True,True
524,2025-11-11 07:45:00,4137.3,4155,4123.1,4139.05,False,True,44.514106583072035,False,True,True
525,2025-11-11 07:46:00,4137.7,4155,4123.1,4139.05,False,True,45.768025078368716,False,False,False
526,2025-11-11 07:47:00,4138.5,4155,4123.1,4139.05,False,True,48.275862068964926,True,False,False
527,2025-11-11 07:48:00,4137.8,4155,4123.1,4139.05,False,True,46.081504702194316,True,False,False
528,2025-11-11 07:49:00,4136.9,4155,4123.1,4139.05,False,True,43.260188087772505,False,True,True
529,2025-11-11 07:50:00,4135.8,4155,4123.1,4139.05,False,True,39.811912225705214,False,True,True
530,2025-11-11 07:51:00,4134.5,4155,4123.1,4139.05,False,True,35.73667711598672,False,True,True
531,2025-11-11 07:52:00,4131.4,4155,4123.1,4139.05,False,True,26.01880877742748,False,True,True
532,2025-11-11 07:53:00,4134.2,4155,4123.1,4139.05,False,True,34.79623824451279,False,True,True
533,2025-11-11 07:54:00,4135.4,4155,4123.1,4139.05,False,True,38.557993730405684,False,True,True
534,2025-11-11 07:55:00,4136.2,4155,4123.1,4139.05,False,True,41.065830721001895,False,True,True
535,2025-11-11 07:56:00,4137.7,4155,4123.1,4139.05,False,True,45.768025078368716,True,False,False
536,2025-11-11 07:57:00,4138.2,4155,4123.1,4139.05,False,True,47.335423197491,True,False,False
537,2025-11-11 07:58:00,4137.7,4155,4123.1,4139.05,False,True,45.768025078368716,True,False,False
538,2025-11-11 07:59:00,4136.8,4155,4123.1,4139.05,False,True,42.94670846394976,False,True,True
539,2025-11-11 08:00:00,4136.1,4155,4123.1,4139.05,False,True,40.752351097179144,False,True,True
540,2025-11-11 08:01:00,4136.3,4155,4123.1,4139.05,False,True,41.37931034482749,False,True,True
541,2025-11-11 08:02:00,4136.8,4155,4123.1,4139.05,False,True,42.94670846394976,False,True,True
542,2025-11-11 08:03:00,4140.1,4155,4123.1,4139.05,True,False,53.29153605015735,True,False,True
543,2025-11-11 08:04:00,4139.2,4155,4123.1,4139.05,True,False,50.470219435735544,True,False,True
544,2025-11-11 08:05:00,4141.3,4155,4123.1,4139.05,True,False,57.05329153605023,True,False,True
545,2025-11-11 08:06:00,4142.1,4155,4123.1,4139.05,True,False,59.56112852664644,True,False,True
546,2025-11-11 08:07:00,4141.5,4155,4123.1,4139.05,True,False,57.680250783698575,True,False,True
547,2025-11-11 08:08:00,4140.1,4155,4123.1,4139.05,True,False,53.29153605015735,True,False,True
548,2025-11-11 08:09:00,4140.9,4155,4123.1,4139.05,True,False,55.79937304075071,True,False,True
549,2025-11-11 08:10:00,4140.7,4155,4123.1,4139.05,True,False,55.17241379310237,True,False,True
550,2025-11-11 08:11:00,4141.2,4155,4123.1,4139.05,True,False,56.739811912224646,True,False,True
551,2025-11-11 08:12:00,4143.8,4155,4123.1,4139.05,True,False,64.89028213166162,True,False,True
552,2025-11-11 08:13:00,4142.4,4155,4123.1,4139.05,True,False,60.50156739811753,True,False,True
553,2025-11-11 08:14:00,4142.9,4155,4123.1,4139.05,True,False,62.0689655172398,True,False,True
554,2025-11-11 08:15:00,4143.4,4155,4123.1,4139.05,True,False,63.636363636362084,True,False,True
555,2025-11-11 08:16:00,4144.3,4155,4123.1,4139.05,True,False,66.4576802507839,True,False,True
556,2025-11-11 08:17:00,4142.5,4155,4123.1,4139.05,True,False,60.81504702194312,True,False,True
557,2025-11-11 08:18:00,4143,4155,4123.1,4139.05,True,False,62.3824451410654,True,False,True
558,2025-11-11 08:19:00,4142,4155,4123.1,4139.05,True,False,59.24764890282085,True,False,True
